model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
AlephAlpha/luminous-base,1,0.0101,0.0,0.0667,0.0,0.0566,0.0,MATH-Classic
ai21/j1-grande-v2-beta,1,0.052,0.0,0.1467,0.0,0.0947,0.0,MATH-Classic
ai21/j1-jumbo,1,0.0253,0.0,0.0267,0.0,0.052,0.0,MATH-Classic
ai21/j2-large,1,0.0016,0.0,0.04,0.0,0.0416,0.0,MATH-Classic
anthropic/stanford-online-all-v4-s3,1,0.025,0.0,0.1867,0.0,0.1617,0.0,MATH-Classic
cohere/command-xlarge-beta,1,0.0158,0.0,0.08,0.0,0.0958,0.0,MATH-Classic
cohere/xlarge-20221108,1,0.0039,0.0,0.1067,0.0,0.1028,0.0,MATH-Classic
lmsys/vicuna-7b-v1.3,1,0.0356,0.0,0.0533,0.0,0.0889,0.0,MATH-Classic
microsoft/TNLGv2_530B,1,0.0203,0.0,0.16,0.0,0.1397,0.0,MATH-Classic
microsoft/TNLGv2_7B,1,0.0126,0.0,0.0267,0.0,0.0393,0.0,MATH-Classic
mosaicml/mpt-30b,1,0.0122,0.0,0.1333,0.0,0.1455,0.0,MATH-Classic
openai/text-babbage-001,1,0.0151,0.0,0.0267,0.0,0.0115,0.0,MATH-Classic
openai/text-davinci-003,1,0.0081,0.0,0.44,0.0,0.4319,0.0,MATH-Classic
together/bloom,1,0.0108,0.0,0.04,0.0,0.0508,0.0,MATH-Classic
together/opt-175b,1,0.0373,0.0,0.08,0.0,0.0427,0.0,MATH-Classic
together/redpajama-incite-base-3b-v1,1,0.0118,0.0,0.0533,0.0,0.0416,0.0,MATH-Classic
writer/palmyra-x,1,0.0148,0.0,0.3867,0.0,0.3718,0.0,MATH-Classic
AlephAlpha/luminous-base,1,0.0115,0.0,0.3415,0.0,0.33,0.0,QuAC
ai21/j1-grande-v2-beta,1,0.0258,0.0,0.4141,0.0,0.3883,0.0,QuAC
ai21/j1-jumbo,1,0.0394,0.0,0.3851,0.0,0.3456,0.0,QuAC
anthropic/stanford-online-all-v4-s3,1,0.086,0.0,0.4973,0.0,0.4113,0.0,QuAC
cohere/command-xlarge-beta,1,0.0252,0.0,0.4081,0.0,0.4333,0.0,QuAC
cohere/xlarge-20221108,1,0.0295,0.0,0.4077,0.0,0.3782,0.0,QuAC
lmsys/vicuna-7b-v1.3,1,0.0454,0.0,0.4426,0.0,0.3972,0.0,QuAC
microsoft/TNLGv2_530B,1,0.0073,0.0,0.4004,0.0,0.3931,0.0,QuAC
microsoft/TNLGv2_7B,1,0.0439,0.0,0.3805,0.0,0.3366,0.0,QuAC
mosaicml/mpt-30b,1,0.0155,0.0,0.4035,0.0,0.3879,0.0,QuAC
openai/text-babbage-001,1,0.0618,0.0,0.3324,0.0,0.2706,0.0,QuAC
openai/text-davinci-003,1,0.0055,0.0,0.5028,0.0,0.4973,0.0,QuAC
together/bloom,1,0.0374,0.0,0.3799,0.0,0.3425,0.0,QuAC
together/opt-175b,1,0.0209,0.0,0.3849,0.0,0.364,0.0,QuAC
together/redpajama-incite-base-3b-v1,1,0.0087,0.0,0.3178,0.0,0.3091,0.0,QuAC
writer/palmyra-x,1,0.0723,0.0,0.539,0.0,0.4667,0.0,QuAC
AlephAlpha/luminous-base,1,0.0007,0.0,0.9219,0.0,0.9212,0.0,IMDB
ai21/j1-grande-v2-beta,1,0.0525,0.0,0.9825,0.0,0.9299,0.0,IMDB
ai21/j1-jumbo,1,0.0329,0.0,0.9474,0.0,0.9145,0.0,IMDB
ai21/j2-large,1,0.0053,0.0,0.9375,0.0,0.9428,0.0,IMDB
anthropic/stanford-online-all-v4-s3,1,0.0186,0.0,0.9123,0.0,0.9309,0.0,IMDB
cohere/command-xlarge-beta,1,0.0171,0.0,0.9688,0.0,0.9517,0.0,IMDB
cohere/xlarge-20221108,1,0.04,0.0,0.9825,0.0,0.9425,0.0,IMDB
lmsys/vicuna-7b-v1.3,1,0.0464,0.0,0.8696,0.0,0.916,0.0,IMDB
microsoft/TNLGv2_530B,1,0.0581,0.0,0.8772,0.0,0.9353,0.0,IMDB
microsoft/TNLGv2_7B,1,0.0492,0.0,0.8772,0.0,0.9264,0.0,IMDB
mosaicml/mpt-30b,1,0.0025,0.0,0.9565,0.0,0.959,0.0,IMDB
openai/text-babbage-001,1,0.0504,0.0,0.8596,0.0,0.91,0.0,IMDB
openai/text-davinci-003,1,0.0265,0.0,0.8421,0.0,0.8156,0.0,IMDB
together/bloom,1,0.0189,0.0,0.9298,0.0,0.9487,0.0,IMDB
together/opt-175b,1,0.0218,0.0,0.9298,0.0,0.9517,0.0,IMDB
together/redpajama-incite-base-3b-v1,1,0.0248,0.0,0.9348,0.0,0.91,0.0,IMDB
writer/palmyra-x,1,0.0395,0.0,0.8906,0.0,0.9301,0.0,IMDB
AlephAlpha/luminous-base,1,0.044,0.0,0.36,0.0,0.316,0.0,BBQ
ai21/j1-grande-v2-beta,1,0.0427,0.0,0.5067,0.0,0.464,0.0,BBQ
ai21/j1-jumbo,1,0.058,0.0,0.4,0.0,0.342,0.0,BBQ
ai21/j2-large,1,0.0337,0.0,0.2933,0.0,0.327,0.0,BBQ
anthropic/stanford-online-all-v4-s3,1,0.0157,0.0,0.5467,0.0,0.531,0.0,BBQ
