model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
AlephAlpha/luminous-base,1,0.0234,0.0,0.08,0.0,0.0566,0.0,MATH-Classic
ai21/j1-grande-v2-beta,1,0.028,0.0,0.0667,0.0,0.0947,0.0,MATH-Classic
ai21/j1-jumbo,1,0.0014,0.0,0.0533,0.0,0.052,0.0,MATH-Classic
ai21/j2-large,1,0.0251,0.0,0.0667,0.0,0.0416,0.0,MATH-Classic
anthropic/stanford-online-all-v4-s3,1,0.0383,0.0,0.2,0.0,0.1617,0.0,MATH-Classic
cohere/command-xlarge-beta,1,0.0108,0.0,0.1067,0.0,0.0958,0.0,MATH-Classic
cohere/xlarge-20221108,1,0.0094,0.0,0.0933,0.0,0.1028,0.0,MATH-Classic
lmsys/vicuna-7b-v1.3,1,0.0089,0.0,0.08,0.0,0.0889,0.0,MATH-Classic
microsoft/TNLGv2_530B,1,0.0069,0.0,0.1467,0.0,0.1397,0.0,MATH-Classic
microsoft/TNLGv2_7B,1,0.0007,0.0,0.04,0.0,0.0393,0.0,MATH-Classic
mosaicml/mpt-30b,1,0.0545,0.0,0.2,0.0,0.1455,0.0,MATH-Classic
openai/text-babbage-001,1,0.0018,0.0,0.0133,0.0,0.0115,0.0,MATH-Classic
openai/text-davinci-003,1,0.0052,0.0,0.4267,0.0,0.4319,0.0,MATH-Classic
together/bloom,1,0.0025,0.0,0.0533,0.0,0.0508,0.0,MATH-Classic
together/opt-175b,1,0.0027,0.0,0.04,0.0,0.0427,0.0,MATH-Classic
together/redpajama-incite-base-3b-v1,1,0.0149,0.0,0.0267,0.0,0.0416,0.0,MATH-Classic
writer/palmyra-x,1,0.0652,0.0,0.3067,0.0,0.3718,0.0,MATH-Classic
AlephAlpha/luminous-base,1,0.0365,0.0,0.2935,0.0,0.33,0.0,QuAC
ai21/j1-grande-v2-beta,1,0.0171,0.0,0.3712,0.0,0.3883,0.0,QuAC
ai21/j1-jumbo,1,0.0229,0.0,0.3227,0.0,0.3456,0.0,QuAC
anthropic/stanford-online-all-v4-s3,1,0.0279,0.0,0.4392,0.0,0.4113,0.0,QuAC
cohere/command-xlarge-beta,1,0.0012,0.0,0.4321,0.0,0.4333,0.0,QuAC
cohere/xlarge-20221108,1,0.0497,0.0,0.4278,0.0,0.3782,0.0,QuAC
lmsys/vicuna-7b-v1.3,1,0.0055,0.0,0.4027,0.0,0.3972,0.0,QuAC
microsoft/TNLGv2_530B,1,0.0398,0.0,0.3532,0.0,0.3931,0.0,QuAC
microsoft/TNLGv2_7B,1,0.0823,0.0,0.2544,0.0,0.3366,0.0,QuAC
mosaicml/mpt-30b,1,0.01,0.0,0.3779,0.0,0.3879,0.0,QuAC
openai/text-babbage-001,1,0.0466,0.0,0.224,0.0,0.2706,0.0,QuAC
openai/text-davinci-003,1,0.0987,0.0,0.3986,0.0,0.4973,0.0,QuAC
together/bloom,1,0.0125,0.0,0.33,0.0,0.3425,0.0,QuAC
together/opt-175b,1,0.013,0.0,0.351,0.0,0.364,0.0,QuAC
together/redpajama-incite-base-3b-v1,1,0.0375,0.0,0.2716,0.0,0.3091,0.0,QuAC
writer/palmyra-x,1,0.0736,0.0,0.5403,0.0,0.4667,0.0,QuAC
AlephAlpha/luminous-base,1,0.0074,0.0,0.9286,0.0,0.9212,0.0,IMDB
ai21/j1-grande-v2-beta,1,0.0147,0.0,0.9153,0.0,0.9299,0.0,IMDB
ai21/j1-jumbo,1,0.05,0.0,0.8644,0.0,0.9145,0.0,IMDB
ai21/j2-large,1,0.0142,0.0,0.9286,0.0,0.9428,0.0,IMDB
anthropic/stanford-online-all-v4-s3,1,0.0171,0.0,0.9138,0.0,0.9309,0.0,IMDB
