model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
AlephAlpha/luminous-base,1,0.0193,0.0,0.603,0.0,0.5837,0.0,NarrativeQA-Classic
ai21/j1-grande-v2-beta,1,0.0392,0.0,0.7603,0.0,0.721,0.0,NarrativeQA-Classic
ai21/j1-jumbo,1,0.0288,0.0,0.7225,0.0,0.6938,0.0,NarrativeQA-Classic
anthropic/stanford-online-all-v4-s3,1,0.0022,0.0,0.7501,0.0,0.7524,0.0,NarrativeQA-Classic
cohere/command-xlarge-beta,1,0.0077,0.0,0.7552,0.0,0.7475,0.0,NarrativeQA-Classic
cohere/xlarge-20221108,1,0.037,0.0,0.5792,0.0,0.6162,0.0,NarrativeQA-Classic
lmsys/vicuna-13b-v1.3,1,0.012,0.0,0.714,0.0,0.702,0.0,NarrativeQA-Classic
meta/llama-7b,1,0.0201,0.0,0.7044,0.0,0.6843,0.0,NarrativeQA-Classic
microsoft/TNLGv2_530B,1,0.0127,0.0,0.6794,0.0,0.6921,0.0,NarrativeQA-Classic
mistralai/mistral-7b-v0.1,1,0.0309,0.0,0.7627,0.0,0.7318,0.0,NarrativeQA-Classic
openai/text-babbage-001,1,0.0273,0.0,0.4411,0.0,0.4138,0.0,NarrativeQA-Classic
stanford/alpaca-7b,1,0.0409,0.0,0.3633,0.0,0.4042,0.0,NarrativeQA-Classic
together/bloom,1,0.0437,0.0,0.6026,0.0,0.6463,0.0,NarrativeQA-Classic
together/opt-175b,1,0.044,0.0,0.6166,0.0,0.6606,0.0,NarrativeQA-Classic
together/redpajama-incite-instruct-3b-v1,1,0.0397,0.0,0.6903,0.0,0.6505,0.0,NarrativeQA-Classic
together/yalm,1,0.0026,0.0,0.2239,0.0,0.2213,0.0,NarrativeQA-Classic
AlephAlpha/luminous-base,1,0.0275,0.0,0.68,0.0,0.7075,0.0,EntityDataImputation
ai21/j1-grande-v2-beta,1,0.0045,0.0,0.7733,0.0,0.7689,0.0,EntityDataImputation
ai21/j1-jumbo,1,0.0056,0.0,0.7067,0.0,0.7123,0.0,EntityDataImputation
ai21/j2-large,1,0.0236,0.0,0.6933,0.0,0.717,0.0,EntityDataImputation
anthropic/stanford-online-all-v4-s3,1,0.0174,0.0,0.7067,0.0,0.7241,0.0,EntityDataImputation
